ID,SIU,GENDER,AGE,RESI_COST,FP_CA,RGST,CTPR,WEDD,CHLD,DMND_AMT,PAYM_AMT
10822,N,2,38,36250,N,200610,충남,N,0,300000,300000
15244,Y,2,41,8333,N,200510,충남,N,0,840000,840000
17402,N,2,59,4231,N,200408,충남,N,0,60000,60000
21887,N,2,32,18194,N,200406,충남,N,0,100000,100000
3958,N,2,37,9825,N,200402,충남,N,0,140000,140000
6172,N,2,68,5555,N,200310,충남,N,0,300000,300000
10529,N,2,48,19722,N,200307,충남,N,0,20000,20000
9184,N,2,71,22406,N,200306,충남,N,0,140000,140000
7012,N,2,73,11666,N,200306,충남,N,0,150000,150000
7030,N,2,70,19861,N,200306,충남,N,0,210000,210000
322,N,2,66,1958,N,200306,충남,N,0,20000,20000
13658,N,2,68,4877,N,200306,충남,N,0,20000000,20000000
16872,N,2,35,14583,N,200306,충남,N,0,500000,500000
10145,N,2,35,11250,N,200306,충남,N,0,300000,300000
18151,N,2,77,4598,N,200306,충남,N,0,70000,70000
21245,Y,2,41,12222,N,200306,충남,N,0,30000,30000
552,N,2,58,11238,N,200306,충남,N,0,160000,160000
3512,N,2,34,23055,N,200306,충남,N,0,260000,260000
18172,N,2,73,7092,N,200306,충남,N,0,90000,90000
12286,N,2,40,16944,N,200306,충남,N,0,20000,20000
2842,N,2,56,8161,N,200306,충남,N,0,190000,190000
16563,N,2,47,13832,N,200306,충남,N,0,750000,750000
287,N,2,68,5298,N,200306,충남,N,0,80000,80000
2471,N,2,74,10000,N,200306,충남,N,0,10000000,10000000
17256,N,2,29,8401,N,200105,충남,N,0,400000,400000
12655,N,2,55,15138,N,200104,충남,N,0,2000000,2000000
3779,N,2,54,5277,N,200003,충남,N,0,160000,160000
8929,N,2,38,18055,N,201307,충남,Y,0,30000,30000
11073,N,2,51,8403,N,201108,충남,Y,0,200000,200000
17596,N,2,64,4861,N,200609,충남,Y,0,130000,130000
8622,N,2,67,7916,N,200606,충남,Y,0,0,0
6384,N,2,38,5039,N,200511,충남,Y,0,288000,288000
19740,N,2,43,8888,N,200509,충남,Y,0,1100000,1100000
2680,N,2,61,5239,N,200306,충남,Y,0,400000,400000
16058,N,2,61,8472,N,200306,충남,Y,0,72000,72000
20667,N,2,59,7086,N,200306,충남,Y,0,300000,300000
1005,Y,2,46,8333,N,200306,충남,Y,0,1800000,1800000
7599,N,2,49,9086,N,200306,충남,Y,0,30000,30000
256,N,2,71,1772,N,200306,충남,Y,0,1800000,1800000
1237,N,2,37,21805,N,200306,충남,Y,0,60277,60200
5510,N,2,44,13408,N,200306,충남,Y,0,280000,280000
5731,N,2,36,27222,N,200306,충남,Y,0,200000,200000
2539,N,2,67,22222,N,200306,충남,Y,0,60000,60000
14616,N,2,37,12083,N,200306,충남,Y,0,17800,17800
11515,N,2,64,11291,N,200306,충남,Y,0,63000,63000
9285,N,2,63,12949,N,200306,충남,Y,0,80000,80000
11625,N,2,60,10021,N,200306,충남,Y,0,1979100,1979100
11512,N,2,64,9500,N,200306,충남,Y,0,100000,100000
11560,N,2,62,4384,N,200306,충남,Y,0,50031,50000
12356,N,2,38,10000,N,200306,충남,Y,0,160000,160000
7247,N,2,59,21111,N,200306,충남,Y,0,125000,125000
3755,N,2,62,17083,N,200004,충남,Y,0,300000,300000
12671,N,2,48,9305,N,199908,충남,Y,0,60000,60000
15723,N,2,61,26111,Y,198602,충남,Y,0,50000,50000
22318,N,2,48,10138,N,201103,충남,Y,1,4500,4500
13280,N,2,51,15561,N,201102,충남,Y,1,90000,90000
17793,N,2,30,6629,N,200912,충남,Y,1,420000,420000
17726,N,2,42,4384,N,200901,충남,Y,1,1000000,1000000
15338,N,2,39,23888,N,200701,충남,Y,1,1885,1880
19814,N,2,37,17638,N,200609,충남,Y,1,100000,100000
15265,N,2,57,7086,N,200602,충남,Y,1,300000,300000
19743,N,2,43,6527,Y,200509,충남,Y,1,300000,300000
6213,N,2,49,4163,N,200402,충남,Y,1,500000,500000
10565,N,2,51,5723,N,200401,충남,Y,1,230000,230000
19050,N,2,40,22916,N,200306,충남,Y,1,1000000,1000000
3474,N,2,36,2504,N,200306,충남,Y,1,300000,300000
16934,N,2,31,9583,N,200306,충남,Y,1,40000,40000
5375,N,2,49,5555,Y,200306,충남,Y,1,500000,500000
928,N,2,48,4300,N,200306,충남,Y,1,170000,170000
5657,N,2,39,6805,N,200306,충남,Y,1,80000,80000
9505,N,2,57,9782,N,200306,충남,Y,1,130000,130000
11938,N,2,51,4861,N,200306,충남,Y,1,108000,108000
5684,N,2,38,10338,N,200306,충남,Y,1,72000,72000
14240,N,2,49,26944,N,200306,충남,Y,1,300000,300000
4948,N,2,61,9050,N,200306,충남,Y,1,0,0
12366,N,2,37,25000,N,200306,충남,Y,1,1400000,1400000
18220,N,2,68,6805,N,200306,충남,Y,1,200000,200000
11846,N,2,54,8895,N,200306,충남,Y,1,240000,240000
7377,N,2,55,7222,N,200306,충남,Y,1,300000,300000
12147,N,2,45,23055,N,200306,충남,Y,1,2568600,2568600
12692,N,2,44,19722,N,200306,충남,Y,1,74300,74300
4952,N,2,61,5534,N,200306,충남,Y,1,120000,120000
21157,N,2,44,20833,N,200306,충남,Y,1,0,0
16818,N,2,38,15138,N,200306,충남,Y,1,400000,400000
20247,N,2,43,9305,N,200211,충남,Y,1,360000,360000
18065,Y,2,57,3955,Y,200202,충남,Y,1,190000,190000
13439,N,2,61,7864,N,200201,충남,Y,1,840000,840000
10392,N,2,53,17361,N,200106,충남,Y,1,240000,240000
14998,N,2,36,9444,N,200006,충남,Y,1,0,0
11320,N,2,45,9848,Y,199910,충남,Y,1,80000,80000
1578,N,2,42,16111,N,199904,충남,Y,1,50000,50000
2351,N,2,57,5373,Y,198811,충남,Y,1,504000,504000
20266,N,2,59,19444,Y,198205,충남,Y,1,600000,600000
8919,N,2,40,11250,N,201302,충남,Y,2,570000,570000
22168,N,2,42,11728,N,200804,충남,Y,2,28560,28560
17656,N,2,50,65555,N,200706,충남,Y,2,1258420,1258420
17599,N,2,62,15972,N,200609,충남,Y,2,200000,200000
6410,N,2,34,13750,N,200603,충남,Y,2,39360,39360
8508,N,2,50,6880,N,200501,충남,Y,2,100000,100000
12927,N,2,57,20277,N,200501,충남,Y,2,200000,200000
15147,N,2,48,3333,N,200408,충남,Y,2,200000,200000
11664,N,2,59,15138,N,200306,충남,Y,2,60000,60000
11940,N,2,51,4939,N,200306,충남,Y,2,0,0
2815,N,2,57,20833,N,200306,충남,Y,2,50000,50000
18944,N,2,45,3280,N,200306,충남,Y,2,360000,360000
7716,N,2,45,31944,N,200306,충남,Y,2,110200,110200
7286,N,2,58,2709,N,200306,충남,Y,2,270000,270000
1162,N,2,40,18750,N,200306,충남,Y,2,50000,50000
5647,N,2,40,15000,N,200306,충남,Y,2,8280,8280
7324,N,2,57,14722,N,200306,충남,Y,2,500000,500000
14367,N,2,45,28888,N,200306,충남,Y,2,200000,200000
5562,N,2,43,27916,N,200306,충남,Y,2,330000,330000
18612,N,2,54,1467,N,200306,충남,Y,2,90000,90000
14383,N,2,44,23465,N,200306,충남,Y,2,540000,540000
12287,N,2,40,20000,N,200306,충남,Y,2,300000,300000
12064,N,2,47,7083,N,200306,충남,Y,2,40000,40000
16239,N,2,56,3999,N,200306,충남,Y,2,50000,50000
3450,N,2,37,47638,N,200306,충남,Y,2,40000,40000
14530,N,2,39,20694,N,200306,충남,Y,2,310000,310000
16886,N,2,34,9491,N,200306,충남,Y,2,43900,43900
1063,Y,2,43,9444,N,200306,충남,Y,2,1441203,1440000
13941,N,2,57,8429,N,200306,충남,Y,2,400000,400000
16669,N,2,43,31805,N,200306,충남,Y,2,34000,34000
9589,N,2,54,5037,N,200306,충남,Y,2,102114,102114
21448,N,2,33,3472,N,200306,충남,Y,2,40000,40000
12050,N,2,48,6669,Y,200303,충남,Y,2,440000,440000
11327,Y,2,54,3339,N,200212,충남,Y,2,1800000,1800000
13462,N,2,48,14444,N,200211,충남,Y,2,300000,300000
8298,N,2,38,4774,N,200205,충남,Y,2,120000,120000
14944,N,2,51,17222,N,200112,충남,Y,2,404966,404350
15651,N,2,38,8750,N,200108,충남,Y,2,540000,540000
11204,N,2,56,5502,N,200101,충남,Y,2,300000,300000
8399,N,2,33,6242,N,200401,충남,Y,3,79760,79760
577,N,2,57,22582,N,200306,충남,Y,3,105037,104770
3189,N,2,47,11250,N,200306,충남,Y,3,536901,536901
14024,N,2,55,7004,N,200306,충남,Y,3,200000,200000
5700,N,2,38,14444,N,200306,충남,Y,3,150000,150000
1241,N,2,37,6446,N,200306,충남,Y,3,150000,150000
1187,N,2,39,17638,N,200306,충남,Y,3,240000,240000
14597,N,2,37,12222,Y,200306,충남,Y,3,100000,100000
13471,N,2,61,6598,Y,199308,충남,Y,3,300000,300000
5282,N,2,52,3793,N,200306,충남,Y,4,300000,300000
13416,N,2,57,5138,N,200106,충남,Y,4,370000,370000
2227,N,2,49,16465,N,201511,충남,N,0,0,0
2186,N,2,36,17916,N,201303,충남,N,0,25000,25000
15478,N,1,31,3055,N,201001,충남,N,0,270000,270000
22207,Y,2,36,4354,N,200902,충남,N,0,710000,710000
4045,N,1,34,25277,N,200412,충남,N,0,300000,300000
17386,N,2,65,7522,N,200406,충남,N,0,2000000,2000000
21889,N,2,42,7795,Y,200406,충남,N,0,19300,19300
7129,Y,2,64,1892,N,200306,충남,N,0,110000,110000
12413,Y,2,34,8611,N,200306,충남,N,0,528000,528000
21127,N,1,45,11961,N,200306,충남,N,0,320000,320000
541,Y,2,58,6242,N,200306,충남,N,0,2560000,2560000
15962,N,1,64,2770,N,200306,충남,N,0,250064,250000
14429,N,1,43,6006,N,200306,충남,N,0,120000,120000
11638,Y,2,59,3070,N,200306,충남,N,0,720000,720000
13449,N,2,58,4196,N,200205,충남,N,0,500000,500000
19486,N,2,44,14583,N,199703,충남,N,0,41490,41490
20926,N,2,51,6666,N,200306,충남,Y,0,139300,139300
5397,N,1,48,11944,N,200306,충남,Y,0,200000,200000
16179,N,2,57,23333,N,200306,충남,Y,0,200000,200000
16056,N,2,61,12107,N,200306,충남,Y,0,180000,180000
243,N,1,74,4189,N,200306,충남,Y,0,60000,60000
4832,N,1,67,8170,N,200306,충남,Y,0,11000000,11000000
4647,N,1,68,8401,N,200203,충남,Y,0,300000,300000
1519,N,2,67,10068,N,200003,충남,Y,0,1200000,1200000
22030,N,2,49,10972,N,200602,충남,Y,1,90000,90000
4047,N,2,49,23888,N,200412,충남,Y,1,200000,200000
9615,N,1,53,20000,N,200306,충남,Y,1,200052,200000
21240,Y,1,42,14444,N,200306,충남,Y,1,3600000,3600000
21225,N,2,42,23888,N,200306,충남,Y,1,80000,80000
7964,N,2,35,10694,N,200306,충남,Y,1,300000,300000
10091,N,2,37,14722,N,200306,충남,Y,1,160000,160000
13623,N,2,71,8256,N,200306,충남,Y,1,30071,30000
18215,N,1,68,33888,N,200306,충남,Y,1,200000,200000
11818,N,2,55,1834,N,200306,충남,Y,1,200000,200000
553,N,2,58,33888,N,200306,충남,Y,1,200000,200000
8987,N,2,59,7761,N,200106,충남,Y,1,300000,300000
2271,N,2,61,10000,Y,200007,충남,Y,1,60000,60000
6525,N,2,57,3750,N,200803,충남,Y,2,270000,270000
4096,N,2,57,12916,Y,200506,충남,Y,2,320000,320000
9599,N,2,54,10636,N,200306,충남,Y,2,1170000,1170000
16055,N,2,61,5976,N,200306,충남,Y,2,0,0
7389,N,1,55,1892,N,200306,충남,Y,2,630000,630000
21107,N,2,46,20277,N,200306,충남,Y,2,100000,100000
5551,N,2,43,8750,N,200306,충남,Y,2,140000,140000
5536,N,2,44,8611,N,200306,충남,Y,2,3200000,3200000
3381,N,1,40,26527,N,200306,충남,Y,2,20000,20000
21065,N,2,47,5720,N,200306,충남,Y,2,20000,20000
9676,Y,1,51,12777,N,200306,충남,Y,2,720000,720000
2678,N,2,61,10938,N,200306,충남,Y,2,300063,300000
716,Y,1,53,6017,N,200306,충남,Y,2,360000,360000
21076,Y,1,47,5494,N,200306,충남,Y,2,1560000,1560000
20651,N,1,59,5723,N,200306,충남,Y,2,0,0
1560,N,1,48,8345,N,200207,충남,Y,2,200000,200000
15658,Y,2,63,3892,Y,200110,충남,Y,2,0,0
14966,N,1,45,3166,N,200108,충남,Y,2,560000,560000
3760,N,2,59,7180,N,200011,충남,Y,2,480000,480000
6871,Y,2,57,4861,Y,198507,충남,Y,2,200000,200000
13347,N,1,25,8333,N,201310,충남,N,0,30000,30000
22345,N,1,39,5694,N,201202,충남,N,0,200000,200000
17854,N,2,33,10797,N,201112,충남,N,0,320000,320000
4400,N,2,29,8804,N,201003,충남,N,0,125000,125000
6623,N,1,46,8051,N,200912,충남,N,0,339030,339030
2065,N,2,29,6380,N,200910,충남,N,0,59600,59600
4363,N,1,35,2049,N,200907,충남,N,0,1000000,1000000
2026,N,1,32,4583,N,200904,충남,N,0,96500,96500
8722,N,2,32,24444,N,200802,충남,N,0,10000000,10000000
8590,N,2,25,32639,N,200512,충남,N,0,193100,193100
4131,N,1,33,15000,N,200509,충남,N,0,200000,200000
10713,N,1,32,15561,N,200507,충남,N,0,70900,70900
1789,N,2,31,27222,N,200412,충남,N,0,60000,60000
6294,N,1,27,21111,N,200411,충남,N,0,30000,30000
17381,N,1,38,18025,N,200405,충남,N,0,6000000,6000000
3962,N,1,30,18333,N,200402,충남,N,0,2890770,2880000
1694,N,1,40,5966,N,200312,충남,N,0,140000,140000
9936,N,1,44,7038,N,200306,충남,N,0,545290,545290
16694,N,2,43,10555,N,200306,충남,N,0,30000,30000
10278,N,1,23,2692,N,200306,충남,N,0,500136,500000
17005,N,1,25,2806,N,200306,충남,N,0,10000,10000
8015,N,1,31,8239,N,200306,충남,N,0,320000,320000
7810,N,2,41,7181,N,200306,충남,N,0,80000,80000
14413,N,2,43,8611,N,200306,충남,N,0,760000,760000
5687,Y,2,38,8624,N,200306,충남,N,0,1020000,1020000
10066,N,2,38,24444,N,200306,충남,N,0,120000,120000
7984,Y,2,34,4845,N,200306,충남,N,0,300000,300000
10208,N,1,31,10000,N,200306,충남,N,0,280000,280000
5649,N,1,40,15138,N,200306,충남,N,0,539036,539036
9828,N,1,47,5000,N,200306,충남,N,0,300000,300000
7990,N,2,33,4024,N,200306,충남,N,0,81000,81000
21118,N,1,45,2011,N,200306,충남,N,0,560000,560000
14296,N,1,47,27361,N,200306,충남,N,0,300000,300000
3476,N,1,36,9466,N,200306,충남,N,0,20000,20000
14749,N,1,27,5710,N,200306,충남,N,0,960000,960000
3543,N,1,32,5875,N,200306,충남,N,0,160000,160000
12389,N,1,36,7987,N,200306,충남,N,0,260000,260000
8092,N,2,25,8055,N,200306,충남,N,0,50000,50000
1340,N,1,32,8183,N,200306,충남,N,0,210088,210000
1366,N,2,29,10242,N,200306,충남,N,0,500000,500000
14730,N,1,29,12222,N,200306,충남,N,0,385000,385000
14756,N,2,26,12261,N,200306,충남,N,0,60034,60000
18741,N,1,50,20694,N,200306,충남,N,0,18000,18000
6130,N,1,30,26111,N,199609,충남,N,0,41346,41346
15391,N,1,36,11944,N,200801,충남,Y,0,384000,384000
17584,N,1,52,4196,N,200607,충남,Y,0,420000,420000
6432,N,2,35,45000,N,200606,충남,Y,0,600000,600000
21806,N,1,45,36111,N,200307,충남,Y,0,440000,440000
771,N,1,52,10416,N,200306,충남,Y,0,200000,200000
20486,N,1,65,13973,N,200306,충남,Y,0,120000,120000
9964,N,1,42,18888,N,200306,충남,Y,0,300000,300000
18298,N,1,63,20465,N,200306,충남,Y,0,120000,120000
667,N,2,55,6927,N,200306,충남,Y,0,1680000,1680000
14534,N,1,39,17791,N,200306,충남,Y,0,20000,20000
20854,Y,2,54,40000,N,200306,충남,Y,0,480000,480000
12079,Y,1,47,6017,N,200306,충남,Y,0,620000,620000
14636,N,2,36,8472,N,200306,충남,Y,0,50000,50000
7946,N,2,36,9559,N,200306,충남,Y,0,60000,60000
1618,N,2,36,19166,N,200306,충남,Y,0,294580,294580
10472,N,1,34,6769,N,199902,충남,Y,0,350000,350000
7074,N,1,67,11112,N,200306,충남,Y,1,50000,50000
21271,N,2,41,13055,N,200306,충남,Y,1,40000,40000
7142,N,1,63,23055,N,200306,충남,Y,1,80000,80000
7782,Y,1,43,11527,N,200306,충남,Y,1,510000,510000
16345,N,1,53,13888,N,200306,충남,Y,1,120000,120000
3062,N,2,50,14043,N,200306,충남,Y,1,380000,380000
7474,N,2,53,22800,N,200306,충남,Y,1,200039,200000
2393,N,1,41,21111,N,200302,충남,Y,1,120000,120000
4596,N,2,59,22361,N,200107,충남,Y,1,300000,300000
15621,N,1,50,6580,N,199910,충남,Y,1,14000,14000
6,N,1,62,6218,N,199910,충남,Y,1,1000000,1000000
14973,N,1,43,16666,N,199701,충남,Y,1,120000,120000
13005,N,2,47,9166,N,200512,충남,Y,2,239800,239800
5153,N,2,56,10277,N,200306,충남,Y,2,60000,60000
9787,N,1,48,9861,N,200306,충남,Y,2,300000,300000
14157,N,1,51,21666,N,200306,충남,Y,2,510000,510000
18870,N,1,47,8888,N,200306,충남,Y,2,300000,300000
3305,N,1,43,11666,N,200306,충남,Y,2,210000,210000
5628,N,2,41,12222,N,200306,충남,Y,2,200000,200000
7335,N,2,57,37777,N,200306,충남,Y,2,980000,980000
18604,N,1,54,25833,N,200306,충남,Y,2,1880000,1880000
14613,N,2,37,13676,N,200306,충남,Y,2,100000,100000
21670,N,1,56,10951,N,200306,충남,Y,2,12000000,12000000
7731,N,1,45,32222,N,200306,충남,Y,2,10000,10000
10389,N,1,54,10951,N,200305,충남,Y,2,400000,400000
12687,N,2,45,26111,N,200212,충남,Y,2,150000,150000
2358,N,1,55,26666,N,200106,충남,Y,2,36000,36000
4571,N,2,49,13750,Y,200010,충남,Y,2,120000,120000
11193,N,1,45,25277,Y,200004,충남,Y,2,90000,90000
9075,N,2,51,24444,Y,199603,충남,Y,2,400000,400000
17592,N,1,46,9638,N,200608,충남,Y,3,160000,160000
17287,N,2,39,2632,N,200307,충남,Y,3,24504,24500
14417,N,1,43,3472,N,200306,충남,Y,3,20000,20000
12070,N,1,47,2170,N,200306,충남,Y,3,20000,20000
7486,N,1,52,3888,N,200306,충남,Y,3,1120000,1120000
13931,N,1,57,17638,N,200306,충남,Y,3,400000,400000
617,N,1,56,10972,N,200306,충남,Y,3,42300,42300
12063,Y,2,47,10694,N,200306,충남,Y,3,73520,73520
12316,N,2,39,4358,Y,200306,충남,Y,3,100000,100000
7464,N,1,53,13676,N,200306,충남,Y,3,30000,30000
8883,N,1,44,16527,N,201109,충남,N,0,106188,106110
22243,N,1,50,7522,N,200908,충남,N,0,300000,300000
13224,N,1,35,6348,N,200907,충남,N,0,300000,300000
15409,N,2,29,10951,N,200807,충남,N,0,67700,67700
22162,N,2,38,21805,N,200803,충남,N,0,160000,160000
17685,N,1,50,16111,N,200802,충남,N,0,202020,202020
6456,N,2,37,6666,N,200611,충남,N,0,120000,120000
22024,N,2,37,22222,N,200601,충남,N,0,700000,700000
8521,N,2,34,16388,N,200502,충남,N,0,200000,200000
15181,N,1,43,25833,N,200501,충남,N,0,200000,200000
6311,N,2,53,8256,N,200501,충남,N,0,1000000,1000000
19673,N,1,55,2396,N,200409,충남,N,0,96000,96000
8388,N,2,37,48888,N,200311,충남,N,0,200000,200000
19195,N,1,34,5037,N,200306,충남,N,0,600000,600000
7877,N,1,38,7529,N,200306,충남,N,0,30000,30000
10045,N,1,40,30972,N,200306,충남,N,0,1000863,1000000
19238,N,1,31,8051,N,200306,충남,N,0,150000,150000
12326,N,2,39,6111,N,200306,충남,N,0,110000,110000
5724,N,2,37,12839,N,200306,충남,N,0,360000,360000
9916,N,1,44,3339,N,200306,충남,N,0,300000,300000
12291,N,1,40,17791,N,200306,충남,N,0,300000,300000
14659,N,2,35,6224,N,200306,충남,N,0,1550000,1550000
15799,N,1,17,5694,N,200306,충남,N,0,480000,480000
3471,N,2,36,23888,N,200306,충남,N,0,20000,20000
8259,N,1,50,4558,N,200110,충남,N,0,21000,21000
8765,N,2,33,9861,N,200812,충남,Y,0,21744,21744
1879,N,2,50,13333,N,200602,충남,Y,0,500,500
11793,N,2,55,40833,N,200306,충남,Y,0,66200,66200
22195,N,2,35,6388,N,200812,충남,Y,1,100800,100800
1998,N,1,40,9466,N,200809,충남,Y,1,129552,129552
4106,N,1,42,38611,N,200506,충남,Y,1,30700,30700
3981,N,2,33,18055,N,200404,충남,Y,1,40000,40000
14148,N,1,52,24861,N,200306,충남,Y,1,30000,30000
7201,N,1,60,23888,N,200306,충남,Y,1,400000,400000
874,N,1,49,9166,N,200306,충남,Y,1,390000,390000
14001,N,2,55,18194,N,200306,충남,Y,1,80000,80000
6110,N,2,36,23750,N,200003,충남,Y,1,160000,160000
4650,N,2,65,6388,Y,199909,충남,Y,1,200000,200000
22136,N,2,48,31666,Y,200709,충남,Y,2,0,0
13873,N,1,59,16805,N,200306,충남,Y,2,10000,10000
10059,N,2,39,19027,N,200306,충남,Y,2,10000,10000
7760,N,2,43,25555,N,200306,충남,Y,2,275000,275000
18856,N,2,47,21527,N,200306,충남,Y,2,72560,72560
19030,N,2,41,9166,N,200306,충남,Y,2,200000,200000
15871,N,1,71,23333,N,200306,충남,Y,2,1201026,1200000
17166,N,2,50,22638,N,200211,충남,Y,2,200041,200000
10372,N,1,59,10833,N,200201,충남,Y,2,640000,640000
17968,N,2,42,23472,N,200003,충남,Y,2,8480,8480
19521,N,2,37,21666,N,199905,충남,Y,2,189782,189782
20296,N,2,49,18333,Y,199805,충남,Y,2,200000,200000
20954,N,2,50,10356,N,199312,충남,Y,2,60000,60000
7805,N,1,42,16022,N,200306,충남,Y,3,11800,11800
2166,N,2,36,13135,N,201207,충남,N,0,344900,344900
8881,N,1,38,16388,N,201109,충남,N,0,90000,90000
6544,N,1,42,7058,N,200807,충남,N,0,1100000,1100000
10912,N,2,48,27777,N,200806,충남,N,0,420000,420000
17595,N,1,56,4444,N,200609,충남,N,0,1470562,1470562
15281,N,1,40,2170,N,200604,충남,N,0,300000,300000
4171,N,1,36,19166,N,200603,충남,N,0,300000,300000
4123,N,2,64,17819,N,200509,충남,N,0,1120000,1120000
6242,Y,1,34,5976,N,200405,충남,N,0,33000,33000
19628,N,1,44,5494,N,200403,충남,N,0,300000,300000
15078,N,1,28,4221,N,200312,충남,N,0,120000,120000
7908,N,1,37,4425,N,200306,충남,N,0,17300,17300
9202,N,2,69,8504,N,200306,충남,N,0,2075000,2075000
950,N,1,47,7529,N,200306,충남,N,0,300000,300000
3409,N,1,39,21111,N,200306,충남,N,0,200000,200000
9294,N,2,63,9559,N,200306,충남,N,0,100000,100000
5107,N,2,57,7604,N,200306,충남,N,0,300000,300000
12300,N,2,40,6666,N,200306,충남,N,0,250000,250000
9905,N,2,45,3946,N,200306,충남,N,0,500000,500000
1147,N,1,40,6414,N,200306,충남,N,0,300000,300000
895,N,1,48,12916,N,200306,충남,N,0,80000,80000
5641,Y,1,40,6101,N,200306,충남,N,0,355000,355000
16462,N,1,49,2192,N,200306,충남,N,0,60000,60000
19227,N,1,32,9559,N,200306,충남,N,0,480000,480000
21138,N,1,45,11908,N,200306,충남,N,0,44834,44834
21442,N,1,34,5972,N,200306,충남,N,0,320000,320000
21432,N,2,34,4221,N,200306,충남,N,0,81467,81440
16958,N,1,29,4305,N,200306,충남,N,0,180000,180000
10287,N,2,22,10109,N,200306,충남,N,0,300000,300000
8330,N,1,27,5257,N,200212,충남,N,0,30800,30800
8992,N,1,59,9305,N,200107,충남,N,0,240456,240000
21757,N,1,36,7498,N,199903,충남,N,0,521852,520000
22183,N,2,56,11527,N,200809,충남,Y,0,350000,350000
4301,N,2,37,11022,N,200801,충남,Y,0,600000,600000
15308,N,1,65,9076,N,200609,충남,Y,0,660000,660000
13035,N,2,57,5244,N,200605,충남,Y,0,2000000,2000000
10041,N,1,40,6883,N,200306,충남,Y,0,300000,300000
18456,N,2,58,6017,N,200306,충남,Y,0,0,0
15989,Y,2,63,5628,N,200306,충남,Y,0,170000,170000
15872,N,1,71,21347,N,200306,충남,Y,0,15022603,15000000
20525,N,1,63,5394,N,200306,충남,Y,0,40000,40000
4907,N,2,63,12916,N,200306,충남,Y,0,30000,30000
548,N,1,58,5114,N,200306,충남,Y,0,200000,200000
11716,N,2,57,11081,N,200306,충남,Y,0,540000,540000
3786,Y,1,53,9027,N,200302,충남,Y,0,130000,130000
8292,N,1,40,4678,N,200208,충남,Y,0,201168,201168
13021,N,1,60,7916,N,200603,충남,Y,1,360000,360000
15145,N,2,60,7931,N,200408,충남,Y,1,100000,100000
17375,N,2,57,24305,N,200404,충남,Y,1,135100,135100
11973,N,2,50,2910,N,200306,충남,Y,1,160000,160000
1033,N,1,44,7086,N,200306,충남,Y,1,200000,200000
18539,N,1,56,8333,N,200306,충남,Y,1,210000,210000
5575,N,2,43,4966,N,200306,충남,Y,1,200000,200000
9308,N,1,62,20694,N,200306,충남,Y,1,0,0
16208,N,1,56,14583,N,200306,충남,Y,1,25000,25000
15994,N,2,63,3402,N,200306,충남,Y,1,0,0
5207,N,2,54,7638,N,200306,충남,Y,1,195000,195000
20059,N,2,36,28333,Y,201107,충남,Y,2,10000,10000
22323,N,1,36,7522,N,201106,충남,Y,2,1280000,1280000
6640,N,1,41,14305,N,201006,충남,Y,2,225000,225000
22205,N,2,47,13750,N,200902,충남,Y,2,300000,300000
12338,Y,1,38,6976,N,200306,충남,Y,2,374000,374000
9809,N,1,48,24166,N,200306,충남,Y,2,160000,160000
11949,N,2,51,12905,Y,200306,충남,Y,2,520000,520000
11941,N,2,51,28052,N,200306,충남,Y,2,50000,50000
11734,N,2,57,10972,N,200306,충남,Y,2,660000,660000
7169,N,1,62,18333,N,200306,충남,Y,2,0,0
9474,N,1,57,7409,N,200306,충남,Y,2,5000000,5000000
18997,N,1,43,8258,N,200306,충남,Y,2,50000,50000
16480,N,2,49,37222,N,200306,충남,Y,2,270000,270000
9405,N,1,59,6422,N,200306,충남,Y,2,315095,315000
730,N,1,53,13637,N,200306,충남,Y,2,0,0
10373,N,1,59,3573,N,200304,충남,Y,2,160000,160000
5253,N,1,53,3085,N,200303,충남,Y,2,120000,120000
4617,N,2,52,9444,Y,200201,충남,Y,2,500000,500000
20197,N,2,47,24305,N,200110,충남,Y,2,220000,220000
6043,Y,2,53,5325,N,200107,충남,Y,2,1410869,1410000
20178,N,1,49,10560,N,200105,충남,Y,2,0,0
8293,N,1,40,6805,N,199710,충남,Y,2,210000,210000
4674,N,2,53,3888,Y,199204,충남,Y,2,133641,133500
10740,N,2,53,45000,N,200511,충남,Y,3,100000,100000
675,N,1,55,17777,N,200306,충남,Y,3,384750,384750
20823,N,2,55,7498,N,200306,충남,Y,3,400000,400000
494,N,2,59,5883,N,200306,충남,Y,3,530800,530800
7153,N,2,62,11258,N,200306,충남,Y,3,40000,40000
16500,N,2,48,6250,N,200306,충남,Y,3,1000000,1000000
7618,N,1,48,8514,N,200306,충남,Y,3,140000,140000
2137,N,1,40,7222,N,201106,충남,N,0,105000,105000
8855,N,1,36,19166,N,201011,충남,N,0,200000,200000
8804,N,1,48,38285,N,200910,충남,N,0,180000,180000
17730,N,2,29,7112,N,200902,충남,N,0,10000,10000
15426,Y,2,30,13888,N,200812,충남,N,0,0,0
8717,N,2,32,7486,N,200712,충남,N,0,100000,100000
8699,N,2,30,5098,N,200710,충남,N,0,45000,45000
4217,N,2,58,4439,N,200610,충남,N,0,90000,90000
13031,N,2,33,18333,N,200605,충남,N,0,100000,100000
5011,N,1,59,8394,N,200306,충남,N,0,330000,330000
5356,N,1,49,40000,N,200306,충남,N,0,200000,200000
5637,N,1,40,35277,N,200306,충남,N,0,200000,200000
